Periode,ID client,Nombre de retraits effectues par carte,Nombre d'operations carte,Nombre d'operations Hors carte,Total mouvement d'affaires,Encours crdit immo,Encours Crdit consommation amortisable,Encours Crdit consommation renouvelable,Encours Compte Epargne,Encours Compte Epargne terme,montant encours AV,Offre attribuée
AOUT,0F-6E-97-9F,0,145.0,186.0,20153,52,500 290,19,0.0,0,12 595,Credit
AOUT,0F-77-EE-47,4,279.0,52.0,10000,76,0,0,0.0,0,0,Credit
AOUT,0F-A1-2C-71,0,0.0,8.0,3184,68,0,0,0.0,28 833,0,Nouvelle Carte (Etudiants)
AOUT,0F-B7-CC-55,0,0.0,0.0,0,0,0,0,0.0,0,251,Nouvelle Carte (Etudiants)
AOUT,0F-BB-B0-1B,0,0.0,6.0,240,0,0,0,0.0,0,7 479,Nouvelle Carte (Etudiants)
AOUT,0F-CE-0F-C7,3,202.0,85.0,11875,15,0,0,0.0,441,2205,Credit
AOUT,0F-D8-FE-26,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,0F-FD-78-2F,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,0F-FD-CD-48,3,32.0,15.0,675,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,10-54-33-F4,0,0.0,410.0,21497,40,42 372,18,0.0,0,14 981,Nouvelle Epargne écologique
AOUT,10-62-D8-D8,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,10-6F-5C-72,0,0.0,0.0,0,0,0,0,,27,0,Nouvelle Carte (Etudiants)
AOUT,10-78-D6-BC,0,32.0,25.0,7325,0,0,0,0.0,0,0,Credit
AOUT,10-7C-01-81,0,0.0,4.0,60,0,0,0,10.0,92,0,Nouvelle Carte (Etudiants)
AOUT,10-82-0D-E4,6,205.0,189.0,34777,98,0,12 497,26.0,0,114,Credit
AOUT,10-99-35-63,4,242.0,95.0,6405,90,0,0,0.0,0,0,Credit
AOUT,10-9F-E3-1C,3,47.0,130.0,16329,70,0,0,0.0,39,9945,Credit
AOUT,10-AA-05-FF,0,0.0,0.0,0,0,0,0,32.0,1615,0,Nouvelle Carte (Etudiants)
AOUT,10-AB-07-B4,0,0.0,0.0,0,0,0,0,,95,0,Nouvelle Carte (Etudiants)
AOUT,10-D0-F8-0F,3,469.0,270.0,44299,40,0,0,0.0,0,0,Nouvelle Epargne écologique
AOUT,10-F0-D2-D7,0,0.0,24.0,0,0,30 275,0,0.0,367,5,Nouvelle Carte (Etudiants)
AOUT,10-F1-D8-9E,0,85.0,72.0,4200,0,0,0,0.0,15,1305,Nouvelle Carte (Etudiants)
AOUT,11-0B-02-4A,0,101.0,76.0,5854,12,0,0,0.0,56,7,Credit
AOUT,11-17-EF-FD,4,769.0,144.0,48915,60,0,0,0.0,0,0,Credit
AOUT,11-2D-47-1C,0,0.0,13.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,11-44-58-1A,0,0.0,0.0,0,0,0,0,0.0,903,0,Nouvelle Carte (Etudiants)
AOUT,11-4B-D6-7A,4,212.0,80.0,8597,55,0,0,0.0,44 030,86,Credit
AOUT,11-52-35-61,0,0.0,5.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,11-74-E2-6B,3,207.0,116.0,14840,12,0,0,0.0,4 534,30,Credit
AOUT,11-86-12-EA,0,0.0,7.0,725,0,0,0,59.0,9655,0,Nouvelle Carte (Etudiants)
AOUT,11-A7-36-9B,0,87.0,144.0,8134,80,0,0,0.0,78 757,28,Credit
AOUT,11-BC-B8-17,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,11-C1-EF-73,3,111.0,44.0,5334,44,0,0,0.0,0,0,Credit
AOUT,11-D1-DF-63,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,11-D9-CF-DF,0,0.0,0.0,0,0,0,0,0.0,0,104,Nouvelle Carte (Etudiants)
AOUT,11-F0-61-44,5,227.0,264.0,23720,7,0,0,0.0,9 856,42,Nouvelle Epargne écologique
AOUT,12-06-44-CD,3,360.0,348.0,2383950,9,237 136,0,0.0,0,9 739,Nouvelle Epargne écologique
AOUT,12-21-FD-D3,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,12-27-6B-68,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,12-2A-1A-F6,0,0.0,28.0,4862,52,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,12-33-B4-A5,7,79.0,120.0,8460,24,0,0,0.0,1 496,72,Credit
AOUT,12-36-F4-BE,3,502.0,10.0,0,0,0,0,0.0,0,0,Credit
AOUT,12-39-1C-FB,5,557.0,119.0,12485,70,149 787,14,0.0,0,10 500,Credit
AOUT,12-5E-43-69,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,12-6E-2A-F3,4,47.0,48.0,4847,68,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,12-6F-07-EE,0,183.0,136.0,9716,0,0,975,92.0,0,0,Credit
AOUT,12-6F-5C-EC,0,332.0,201.0,33561,39,0,0,0.0,45 512,76,Nouvelle Epargne écologique
AOUT,12-6F-EA-CB,0,0.0,0.0,11490,0,0,0,0.0,0,0,Credit
AOUT,12-72-17-3D,0,0.0,0.0,0,0,0,0,447.0,585,0,Nouvelle Carte (Etudiants)
AOUT,12-73-66-0E,0,5.0,15.0,1200,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,12-77-46-62,0,79.0,90.0,13951,35,0,0,0.0,7 818,96,Credit
AOUT,12-79-E4-DB,0,0.0,35.0,0,0,0,0,118.0,8915,0,Nouvelle Carte (Etudiants)
AOUT,12-84-07-CC,3,247.0,70.0,18805,30,0,0,0.0,0,0,Credit
AOUT,12-92-BB-85,3,909.0,183.0,22569,89,365 972,38,0.0,0,32 348,Credit
AOUT,12-92-CA-CF,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,12-CC-3E-CB,3,6.0,12.0,6080,0,0,0,0.0,0,0,Credit
AOUT,12-D2-DF-8C,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,12-DD-47-C8,0,262.0,125.0,8461,12,0,0,0.0,37 913,12,Credit
AOUT,12-F7-E1-9F,0,0.0,0.0,1569,60,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,13-0B-B3-A3,0,0.0,95.0,23553,75,0,0,0.0,0,0,Credit
AOUT,13-32-2F-08,3,469.0,280.0,5532,3,0,0,0.0,11,235,Nouvelle Epargne écologique
AOUT,13-32-B6-A1,7,607.0,144.0,6996,96,0,0,0.0,24,45,Credit
AOUT,13-3B-9F-8F,0,217.0,202.0,16647,27,0,0,0.0,12 969,71,Nouvelle Epargne écologique
AOUT,13-3C-8A-4F,14,,290.0,46446,70,0,0,0.0,32,991,Nouvelle Epargne écologique
AOUT,13-42-0A-FC,0,16.0,105.0,11361,0,0,0,0.0,0,2415,Credit
AOUT,13-45-8E-32,11,323.0,108.0,34860,0,0,0,0.0,9 188,41,Credit
AOUT,13-47-77-A9,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,13-52-4A-26,0,0.0,0.0,0,0,0,0,0.0,0,785,Nouvelle Carte (Etudiants)
AOUT,13-61-8E-AF,0,97.0,66.0,5418,0,0,0,0.0,2,856,Credit
AOUT,13-7A-28-9F,0,0.0,0.0,0,0,0,0,212.0,55,0,Nouvelle Carte (Etudiants)
AOUT,13-88-8F-9B,0,0.0,20.0,4530,40,55 694,39,0.0,0,414,Nouvelle Carte (Etudiants)
AOUT,13-AB-10-BA,4,469.0,120.0,18860,76,0,0,0.0,12 787,61,Credit
AOUT,13-AF-91-36,0,14.0,54.0,0,0,0,0,,92,0,Nouvelle Carte (Etudiants)
AOUT,13-BC-A6-94,0,0.0,2.0,20,0,0,0,0.0,0,1020,Nouvelle Carte (Etudiants)
AOUT,13-DE-B3-E2,5,235.0,88.0,11672,40,0,0,0.0,11,775,Credit
AOUT,13-EA-98-AA,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,13-F0-B7-EB,0,0.0,4.0,100,0,0,0,0.0,0,4 419,Nouvelle Carte (Etudiants)
AOUT,13-F2-58-F7,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,13-FF-3F-5B,0,0.0,0.0,0,0,0,0,,18,0,Nouvelle Carte (Etudiants)
AOUT,14-02-85-93,4,6.0,4.0,0,0,0,0,,18,0,Nouvelle Carte (Etudiants)
AOUT,14-1A-D8-45,3,95.0,72.0,7189,72,0,0,0.0,10,5,Credit
AOUT,14-24-9B-BD,0,0.0,0.0,0,0,0,0,0.0,0,1 465,Nouvelle Carte (Etudiants)
AOUT,14-2D-A4-90,0,163.0,48.0,24811,32,0,0,0.0,250 509,27,Credit
AOUT,14-4C-73-0E,3,392.0,63.0,2876,30,0,0,0.0,0,0,Credit
AOUT,14-4E-B0-A1,0,402.0,150.0,25365,0,0,0,0.0,5 880,0,Credit
AOUT,14-5D-2B-14,0,167.0,138.0,16370,90,0,0,0.0,315,441,Credit
AOUT,14-61-8C-0D,0,0.0,24.0,7538,60,0,0,0.0,0,0,Credit
AOUT,14-64-AA-93,3,5.0,9.0,278,7,0,0,0.0,142,4955,Nouvelle Carte (Etudiants)
AOUT,14-84-D9-5A,3,211.0,180.0,30303,12,0,0,,30,0,Credit
AOUT,14-86-33-C9,0,183.0,72.0,18200,0,0,0,0.0,0,0,Credit
AOUT,14-8C-AA-A1,3,41.0,14.0,1100,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,14-9A-53-33,3,87.0,90.0,9265,85,0,0,0.0,0,0,Credit
AOUT,14-9B-46-D2,0,97.0,25.0,0,0,0,0,,18,0,Nouvelle Carte (Etudiants)
AOUT,14-C9-52-B4,0,0.0,12.0,0,0,18 775,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,14-DE-EF-74,0,182.0,45.0,8104,10,0,0,0.0,0,0,Credit
AOUT,14-E0-C0-CC,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,14-E3-FA-12,3,481.0,246.0,9918,18,0,60 275,0.0,0,15 878,Nouvelle Epargne écologique
AOUT,14-E6-19-5F,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,15-14-D9-67,6,359.0,248.0,19140,40,0,2 625,59.0,0,0,Nouvelle Epargne écologique
AOUT,15-17-B8-F9,3,193.0,90.0,30842,82,0,0,0.0,21 652,80,Credit
AOUT,15-19-D4-B8,0,0.0,25.0,4000,0,228 220,44,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,15-48-B4-ED,0,0.0,6.0,1066,71,0,0,0.0,685,4925,Nouvelle Carte (Etudiants)
AOUT,15-79-90-F1,3,39.0,32.0,14400,0,0,0,0.0,0,0,Credit
AOUT,15-87-E9-4D,0,0.0,2.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,15-87-F6-0D,0,0.0,0.0,0,0,0,0,,37,0,Nouvelle Carte (Etudiants)
AOUT,15-9C-C2-67,0,0.0,5.0,0,0,0,0,,19,0,Nouvelle Carte (Etudiants)
AOUT,15-9E-A0-DB,4,322.0,147.0,31133,48,0,0,0.0,43 578,95,Credit
AOUT,15-A7-F1-4D,0,42.0,77.0,7000,0,0,0,0.0,8 411,45,Credit
AOUT,15-A9-10-36,0,61.0,54.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,15-AE-1C-5A,0,349.0,228.0,12367,92,0,20 001,3.0,0,10 404,Nouvelle Epargne écologique
AOUT,15-C2-3B-E5,0,183.0,240.0,8042,0,0,12 195,35.0,0,0,Nouvelle Epargne écologique
AOUT,15-CA-F9-CE,3,241.0,423.0,42545,79,74 100,0,,15,0,Nouvelle Epargne écologique
AOUT,15-CF-59-BE,0,0.0,18.0,1470,0,0,5 874,27.0,0,0,Nouvelle Carte (Etudiants)
AOUT,15-DB-1C-7F,6,253.0,188.0,18497,18,225 912,1,0.0,0,14 852,Credit
AOUT,15-F3-67-C9,0,0.0,0.0,2610,22,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,15-FA-FA-BF,0,0.0,0.0,174960,24,0,0,0.0,0,0,Credit
AOUT,16-12-F7-5D,0,312.0,80.0,3065,0,0,20 275,0.0,0,0,Credit
AOUT,16-16-5F-E4,0,0.0,2.0,700,0,0,0,22.0,281,0,Nouvelle Carte (Etudiants)
AOUT,16-1B-F7-18,0,77.0,90.0,12514,40,0,0,0.0,0,0,Credit
AOUT,16-2D-28-05,3,85.0,42.0,9072,12,0,0,0.0,37 265,13,Credit
AOUT,16-2E-AC-D4,0,0.0,0.0,0,0,0,0,40.0,1205,0,Nouvelle Carte (Etudiants)
AOUT,16-35-13-F7,0,0.0,234.0,19040,26,266 020,24,,7,0,Nouvelle Epargne écologique
AOUT,16-36-CF-FD,0,0.0,0.0,37732,44,0,0,0.0,6 953,89,Credit
AOUT,16-4C-B3-A5,0,132.0,40.0,6600,0,0,0,0.0,10,9725,Credit
AOUT,16-57-13-26,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,16-65-9C-55,0,0.0,0.0,0,0,0,0,0.0,0,70,Nouvelle Carte (Etudiants)
AOUT,16-67-52-A8,0,217.0,204.0,1560,96,84 282,5,0.0,0,2 604,Nouvelle Epargne écologique
AOUT,16-71-A7-3A,0,151.0,216.0,9126,0,0,18 775,0.0,0,0,Nouvelle Epargne écologique
AOUT,16-72-F9-E1,5,349.0,162.0,20890,50,0,0,0.0,0,0,Credit
AOUT,16-80-85-87,0,0.0,0.0,0,0,0,0,568.0,9215,0,Nouvelle Carte (Etudiants)
AOUT,16-91-8B-D5,0,0.0,3.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,16-99-9A-F2,0,0.0,0.0,0,0,0,0,,0,0,Nouvelle Carte (Etudiants)
AOUT,16-9A-65-CB,4,161.0,153.0,15749,93,0,0,1055.0,77,228,Credit
AOUT,16-9E-8D-5F,7,327.0,270.0,213600,80,0,18 775,0.0,0,19 241,Nouvelle Epargne écologique
AOUT,16-AF-7B-6A,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,16-AF-E6-27,3,115.0,138.0,17019,84,0,0,0.0,119,91,Credit
AOUT,16-C1-E4-43,3,203.0,112.0,29866,6,0,0,,0,34 423,Credit
AOUT,16-DA-94-87,0,0.0,4.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,16-DA-E2-F9,0,0.0,4.0,100,0,0,0,0.0,0,14 453,Nouvelle Carte (Etudiants)
AOUT,16-DC-22-29,0,35.0,238.0,21069,2,0,0,,94,1002,Nouvelle Epargne écologique
AOUT,16-F5-40-E1,0,0.0,4.0,360,0,0,0,,73,0,Nouvelle Carte (Etudiants)
AOUT,17-01-AC-D6,0,87.0,120.0,17553,90,0,0,0.0,0,0,Credit
AOUT,17-18-01-FE,0,97.0,20.0,175,0,0,0,21.0,0,0,Nouvelle Carte (Etudiants)
AOUT,17-1A-12-7B,0,0.0,80.0,37115,80,0,4 180,51.0,0,95,Credit
AOUT,17-33-80-A4,3,126.0,56.0,15680,42,0,0,0.0,0,0,Credit
AOUT,17-37-6E-D2,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,17-3A-5E-96,0,0.0,0.0,0,0,0,0,0.0,0,518,Nouvelle Carte (Etudiants)
AOUT,17-4F-56-42,0,7.0,10.0,190025,0,0,38 275,0.0,0,0,Credit
AOUT,17-61-44-B2,0,317.0,147.0,40478,40,257 567,50,0.0,0,12 561,Credit
AOUT,17-63-32-F1,4,571.0,348.0,32155,50,0,0,0.0,0,0,Nouvelle Epargne écologique
AOUT,17-94-B4-EA,3,337.0,84.0,10406,46,0,0,0.0,10,29,Credit
AOUT,17-99-D9-8E,0,0.0,0.0,0,0,0,0,0.0,4935,0,Nouvelle Carte (Etudiants)
AOUT,17-BA-FB-4C,0,14.0,18.0,39,3,0,50 275,0.0,0,25 016,Nouvelle Carte (Etudiants)
AOUT,17-BF-D3-26,16,415.0,168.0,12116,10,0,46 415,99.0,0,12 658,Credit
AOUT,17-C6-58-5D,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,17-D0-24-F0,0,0.0,0.0,4050,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,17-D0-2A-25,5,355.0,180.0,26739,24,0,0,0.0,0,0,Credit
AOUT,17-F3-C5-FF,0,47.0,320.0,36166,80,0,0,0.0,9 662,11,Nouvelle Epargne écologique
AOUT,18-15-92-46,11,0.0,60.0,6083,5,0,0,0.0,0,0,Credit
AOUT,18-16-B6-5D,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,18-20-52-ED,10,79.0,162.0,9081,27,0,0,0.0,12,6105,Credit
AOUT,18-21-A4-09,0,0.0,0.0,0,0,0,0,142.0,317,0,Nouvelle Carte (Etudiants)
AOUT,18-2E-77-EA,7,301.0,258.0,26722,9,130 669,17,0.0,0,13 966,Nouvelle Epargne écologique
AOUT,18-2E-7A-76,0,257.0,474.0,62426,49,313 173,26,,12,0,Nouvelle Epargne écologique
AOUT,18-61-D9-BA,0,727.0,198.0,121747,76,332 252,3,0.0,0,1 783,Credit
AOUT,18-64-59-DD,5,332.0,45.0,6259,90,0,0,0.0,0,0,Credit
AOUT,18-82-28-78,0,0.0,18.0,5268,60,0,0,0.0,0,0,Credit
AOUT,18-9C-34-A0,4,337.0,65.0,13911,90,0,0,0.0,0,0,Credit
AOUT,18-A4-2A-17,0,0.0,24.0,16126,68,194 819,59,0.0,0,0,Credit
AOUT,18-A4-B9-17,10,0.0,318.0,237848,54,176 598,60,,50,0,Nouvelle Epargne écologique
AOUT,18-B4-B4-FF,0,409.0,209.0,25223,64,0,0,0.0,27 930,0,Nouvelle Epargne écologique
AOUT,18-F9-DA-18,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,19-37-D7-03,0,719.0,296.0,44489,52,133 349,39,0.0,0,2 384,Nouvelle Epargne écologique
AOUT,19-58-DA-31,0,0.0,0.0,0,0,0,0,,58,0,Nouvelle Carte (Etudiants)
AOUT,19-5A-A2-90,3,34.0,108.0,10087,38,0,0,0.0,1006,446,Credit
AOUT,19-5C-E7-93,0,495.0,216.0,17272,0,0,0,0.0,16,6215,Nouvelle Epargne écologique
AOUT,19-62-CD-71,0,0.0,39.0,5405,50,195 832,88,0.0,0,0,Credit
AOUT,19-7A-33-5D,3,22.0,540.0,58724,70,0,0,0.0,197,9985,Nouvelle Epargne écologique
AOUT,19-A4-E7-CC,0,27.0,56.0,16000,0,0,0,0.0,0,0,Credit
AOUT,19-A6-AA-9B,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,19-AB-01-AA,0,559.0,42.0,23920,8,0,16 629,97.0,0,3 045,Credit
AOUT,19-CC-39-A2,0,0.0,5.0,0,0,0,0,0.0,0,77,Nouvelle Carte (Etudiants)
AOUT,19-D4-0C-90,3,37.0,25.0,5000,0,0,0,0.0,0,0,Credit
AOUT,19-E1-7F-DA,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,19-E9-EF-03,0,0.0,0.0,0,0,0,0,,50,0,Nouvelle Carte (Etudiants)
AOUT,1A-07-2B-38,0,361.0,138.0,20993,58,0,0,0.0,10,5,Credit
AOUT,1A-0C-6A-79,0,391.0,248.0,31275,28,178 866,1,0.0,0,0,Nouvelle Epargne écologique
AOUT,1A-1B-7A-09,0,12.0,55.0,9717,35,0,0,0.0,0,0,Credit
AOUT,1A-20-6E-4C,3,250.0,414.0,17529,66,0,2 702,54.0,0,0,Nouvelle Epargne écologique
AOUT,1A-24-AC-16,3,787.0,507.0,70983,51,136 928,43,0.0,0,168,Nouvelle Epargne écologique
AOUT,1A-3E-8D-FA,0,111.0,152.0,12375,20,0,0,0.0,6 306,70,Credit
AOUT,1A-4E-DC-E8,0,0.0,0.0,0,0,0,0,0.0,0,124,Nouvelle Carte (Etudiants)
AOUT,1A-56-44-A2,0,0.0,2.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1A-57-A5-82,0,277.0,42.0,11303,10,0,0,0.0,3 455,35,Credit
AOUT,1A-58-FC-72,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1A-62-2E-E2,0,102.0,70.0,0,0,0,0,,51,0,Credit
AOUT,1A-85-B6-68,0,237.0,110.0,10802,70,0,0,0.0,26 128,89,Credit
AOUT,1A-88-E4-C1,0,0.0,24.0,4050,0,214 856,88,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1A-98-2A-0E,4,172.0,90.0,8784,60,0,0,0.0,0,0,Credit
AOUT,1A-99-8C-54,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1A-9C-3B-DF,0,0.0,0.0,0,0,0,0,11.0,25,0,Nouvelle Carte (Etudiants)
AOUT,1A-AD-5F-13,0,0.0,6.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1A-C1-F8-9E,3,347.0,125.0,15275,55,0,0,0.0,0,0,Credit
AOUT,1A-CC-E0-03,0,0.0,0.0,0,0,0,0,,65,0,Nouvelle Carte (Etudiants)
AOUT,1A-DC-29-12,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1A-E4-56-A3,0,0.0,3.0,0,0,0,0,2.0,709,0,Nouvelle Carte (Etudiants)
AOUT,1A-F0-47-0F,5,259.0,168.0,20827,38,0,0,0.0,4 203,53,Credit
AOUT,1B-0E-54-2F,3,403.0,356.0,23801,8,240 155,10,,5,0,Nouvelle Epargne écologique
AOUT,1B-11-07-B6,6,249.0,341.0,9773,50,0,17 775,0.0,0,10,Nouvelle Epargne écologique
AOUT,1B-13-48-89,0,0.0,0.0,0,0,0,0,38.0,835,0,Nouvelle Carte (Etudiants)
AOUT,1B-1C-99-6C,5,671.0,152.0,35460,72,0,0,0.0,80 866,2,Credit
AOUT,1B-20-8C-51,5,367.0,471.0,97032,50,204 162,74,0.0,0,16 964,Nouvelle Epargne écologique
AOUT,1B-2F-BB-72,6,286.0,180.0,21585,96,0,0,0.0,0,0,Credit
AOUT,1B-3C-4B-C6,0,62.0,45.0,5640,40,0,0,0.0,0,0,Credit
AOUT,1B-48-EF-13,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1B-50-DD-57,0,0.0,4.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1B-6F-61-6D,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1B-76-84-C0,3,10.0,20.0,4302,24,0,2 338,48.0,0,2 485,Nouvelle Carte (Etudiants)
AOUT,1B-7B-D0-1A,4,122.0,66.0,17781,80,0,0,0.0,24 188,61,Credit
AOUT,1B-A7-B9-2F,3,277.0,66.0,13884,78,0,0,0.0,33 396,83,Credit
AOUT,1B-BA-DC-B4,3,307.0,102.0,17480,10,0,0,0.0,11 077,93,Credit
AOUT,1B-D2-07-92,0,0.0,21.0,280000,0,0,35 275,0.0,0,0,Credit
AOUT,1B-D9-22-BF,5,127.0,70.0,8215,25,0,0,0.0,0,0,Credit
AOUT,1B-EB-3B-67,0,808.0,252.0,38037,60,0,3 991,98.0,0,18 985,Nouvelle Epargne écologique
AOUT,1B-F0-B5-B7,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1C-12-D6-D1,0,0.0,6.0,2400,0,0,6 398,11.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1C-21-85-01,0,191.0,128.0,8078,8,0,0,0.0,0,0,Credit
AOUT,1C-3A-AC-38,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1C-3A-B7-A2,0,106.0,33.0,400,149 787,14,0,0.0,0,0,Credit
AOUT,1C-6A-52-7A,0,343.0,280.0,12245,38,0,15 275,0.0,0,14 667,Nouvelle Epargne écologique
AOUT,1C-6B-B3-31,0,0.0,1.0,118,88,0,0,0.0,2 678,11,Nouvelle Carte (Etudiants)
AOUT,1C-78-2D-A2,0,0.0,0.0,0,0,0,0,,54,0,Nouvelle Carte (Etudiants)
AOUT,1C-89-4D-EA,5,88.0,9.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1C-93-AB-C7,0,0.0,4.0,100,0,0,0,0.0,0,5 742,Nouvelle Carte (Etudiants)
AOUT,1C-A1-D5-27,3,199.0,130.0,13939,50,282 251,0,0.0,0,5 251,Credit
AOUT,1C-A9-CD-5D,4,0.0,0.0,10445,5,0,0,0.0,0,0,Credit
AOUT,1C-AB-96-F1,0,0.0,0.0,72000,0,0,0,0.0,0,0,Credit
AOUT,1C-AF-F2-C2,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1C-BF-0F-E3,3,777.0,392.0,50036,14,0,0,0.0,58 695,0,Nouvelle Epargne écologique
AOUT,1C-C9-5E-1C,0,287.0,28.0,0,0,12 275,0,0.0,0,0,Credit
AOUT,1C-EB-EC-19,4,302.0,103.0,20101,35,0,0,0.0,38 377,50,Credit
AOUT,1C-FC-A9-5C,0,0.0,14.0,0,0,22 275,0,0.0,24 175,36,Nouvelle Carte (Etudiants)
AOUT,1D-03-3A-0C,4,160.0,198.0,30511,8,0,5 307,73.0,0,0,Credit
AOUT,1D-27-8D-39,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1D-39-0B-89,4,378.0,200.0,18156,55,230 446,15,,19,0,Credit
AOUT,1D-3E-8F-9B,0,0.0,10.0,0,0,0,0,,70,0,Nouvelle Carte (Etudiants)
AOUT,1D-41-AD-03,0,0.0,0.0,0,0,0,0,,58,0,Nouvelle Carte (Etudiants)
AOUT,1D-45-A8-2F,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1D-49-3D-90,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1D-61-9A-96,9,693.0,427.0,34622,7,0,20 275,0.0,0,842,Nouvelle Epargne écologique
AOUT,1D-7B-3F-B0,0,277.0,160.0,13166,23,0,0,0.0,30 068,72,Credit
AOUT,1D-7D-06-51,0,28.0,35.0,0,0,0,0,,88,0,Nouvelle Carte (Etudiants)
AOUT,1D-8F-D6-E5,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1D-B0-26-D7,0,0.0,0.0,0,0,0,0,0.0,0,164,Nouvelle Carte (Etudiants)
AOUT,1D-B1-4E-B4,3,512.0,232.0,20321,60,157 057,73,,49,0,Nouvelle Epargne écologique
AOUT,1D-B4-46-FD,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,1D-C2-75-DF,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
